TP,P_0,P_1,P_2,P_3,P_4,P_5,P_6,P_7,P_8,P_9,P_10,P_11,P_12,P_13,P_14,P_15
T_3404,17,12,12,19,12,14,18,14,15,16,20,19,14,14,15,12
T_3405,32,23,23,35,31,18,34,26,29,29,37,36,27,27,29,23
T_3406,36,25,25,39,34,28,26,29,32,32,41,39,29,29,32,25
T_3407,10,7,7,11,9,8,10,6,9,9,11,11,8,8,9,7
T_3408,20,15,14,22,20,16,21,17,13,19,23,23,17,17,18,14
T_3409,31,22,22,34,30,25,33,26,28,20,36,35,26,26,28,22
T_3410,29,21,21,32,28,23,30,24,26,26,23,32,24,24,26,20
T_3411,10,7,7,11,9,8,10,8,9,9,11,8,8,8,9,7
T_3412,38,27,27,41,37,30,39,31,34,34,43,42,22,31,34,26
T_3413,42,30,30,46,41,34,44,34,37,38,48,47,35,24,37,29
T_3414,37,26,26,40,35,29,38,30,33,33,42,41,30,30,23,26
T_3415,23,16,16,25,22,18,24,19,20,20,26,25,19,19,20,11
T_3416,34,25,24,37,33,28,36,28,31,31,39,38,28,28,31,24
T_3417,8,8,8,13,11,9,12,10,11,11,14,13,10,10,11,8
T_3418,41,21,29,44,40,33,43,34,36,37,47,45,34,34,37,29
T_3419,22,15,11,23,21,17,23,18,19,20,25,24,18,18,19,15
T_3420,34,25,24,26,33,28,36,28,31,31,39,38,28,28,31,24
T_3421,42,30,30,46,28,34,44,34,37,38,48,47,35,35,37,29
T_3422,42,30,30,46,41,24,44,34,37,38,48,47,35,35,37,29
T_3423,29,21,21,32,28,23,21,24,26,26,33,32,24,24,26,20
T_3424,12,8,8,13,11,9,12,7,11,11,14,13,10,10,11,8
T_3425,31,22,22,34,30,25,33,26,19,28,36,35,26,26,28,22
T_3426,42,30,30,46,41,34,44,34,37,27,48,47,35,35,37,29
T_3427,20,15,14,22,20,16,21,17,18,19,16,23,17,17,18,14
T_3428,30,22,21,33,29,24,32,25,27,27,34,23,25,25,27,21
T_3429,10,7,7,11,9,8,10,8,9,9,11,11,6,8,9,7
T_3430,38,27,27,41,37,30,39,31,34,34,43,42,31,22,34,26
T_3431,16,12,11,18,16,13,17,13,14,15,18,18,13,13,10,11
T_3432,26,19,18,28,25,21,27,21,23,23,29,29,21,21,23,13
T_3433,17,12,12,19,17,14,18,14,15,16,20,19,14,14,15,12
T_3434,17,18,17,27,24,20,26,20,22,22,28,28,20,20,22,17
T_3435,11,5,8,12,10,9,11,9,10,10,12,12,9,9,10,8
T_3436,36,25,18,39,34,28,37,29,32,32,41,39,29,29,32,25
T_3437,29,21,21,22,28,23,30,24,26,26,33,32,24,24,26,20
T_3438,17,12,12,19,12,14,18,14,15,16,20,19,14,14,15,12
T_3439,23,16,16,25,22,13,24,19,20,20,26,25,19,19,20,16
T_3440,42,30,30,46,41,34,31,34,37,38,48,47,35,35,37,29
T_3441,24,17,17,26,23,19,25,14,21,21,27,26,20,20,21,17
T_3442,20,15,14,22,20,16,21,17,13,19,23,23,17,17,18,14
T_3443,25,18,17,27,24,20,26,20,22,16,28,28,20,20,22,17
T_3444,28,20,20,30,27,22,29,23,25,25,22,31,23,23,25,20
T_3445,14,10,10,15,14,11,15,11,12,13,16,11,12,12,12,10
T_3446,20,15,14,22,20,16,21,17,18,19,23,23,12,17,18,14
T_3447,37,26,26,40,35,29,38,30,33,33,42,41,30,21,33,26
T_3448,42,30,30,46,41,34,44,34,37,38,48,47,35,35,26,29
T_3449,38,27,27,41,37,30,39,31,34,34,43,42,31,31,34,18
T_3450,29,21,21,32,28,23,30,24,26,26,33,32,24,24,26,20
T_3451,13,13,13,20,18,15,19,15,16,17,21,20,15,15,16,13
T_3452,30,15,21,33,29,24,32,25,27,27,34,33,25,25,27,21
T_3453,22,15,11,23,21,17,23,18,19,20,25,24,18,18,19,15
T_3454,38,27,27,29,37,30,39,31,34,34,43,42,31,31,34,26
T_3455,24,17,17,26,16,19,25,19,21,21,27,26,20,20,21,17
T_3456,9,6,6,9,8,5,9,7,8,8,10,10,7,7,8,6
T_3457,32,23,23,35,31,26,24,26,29,29,37,36,27,27,29,23
T_3458,23,16,16,25,22,18,24,13,20,20,26,25,19,19,20,16
T_3459,40,29,28,43,39,32,42,33,25,36,45,44,33,33,36,28
T_3460,31,22,22,34,30,25,33,26,28,20,36,35,26,26,28,22
T_3461,25,18,17,27,24,20,26,20,22,22,20,28,20,20,22,17
T_3462,12,8,8,13,11,9,12,10,11,11,14,9,10,10,11,8
T_3463,27,19,19,29,26,22,28,22,24,24,31,30,16,22,24,19
T_3464,17,12,12,19,17,14,18,14,15,16,20,19,14,10,15,12
T_3465,30,22,21,33,29,24,32,25,27,27,34,33,25,25,19,21
T_3466,28,20,20,30,27,22,29,23,25,25,32,31,23,23,25,14
T_3467,19,14,14,21,19,16,20,16,17,18,22,22,16,16,17,14
T_3468,23,23,23,35,31,26,34,26,29,29,37,36,27,27,29,23
T_3469,13,6,9,14,13,10,14,11,12,12,15,14,11,11,12,9
T_3470,24,17,12,26,23,19,25,19,21,21,27,26,20,20,21,17
T_3471,41,29,29,31,40,33,43,34,36,37,47,45,34,34,37,29
T_3472,20,15,14,22,14,16,21,17,18,19,23,23,17,17,18,14
T_3473,34,25,24,37,33,19,36,28,31,31,39,38,28,28,31,24
T_3474,32,23,23,35,31,26,24,26,29,29,37,36,27,27,29,23
T_3475,19,14,14,21,19,16,20,11,17,18,22,22,16,16,17,14
T_3476,17,12,12,19,17,14,18,14,11,16,20,19,14,14,15,12
T_3477,42,30,30,46,41,34,44,34,37,27,48,47,35,35,37,29
T_3478,33,24,24,36,32,27,35,27,30,30,27,37,28,28,30,23
T_3479,42,30,30,46,41,34,44,34,37,38,48,33,35,35,37,29
T_3480,16,12,11,18,16,13,17,13,14,15,18,18,9,13,14,11
T_3481,40,29,28,43,39,32,42,33,36,36,45,44,33,23,36,28
T_3482,34,25,24,37,33,28,36,28,31,31,39,38,28,28,22,24
T_3483,38,27,27,41,37,30,39,31,34,34,43,42,31,31,34,18
T_3484,32,23,23,35,31,26,34,26,29,29,37,36,27,27,29,23
T_3485,23,23,23,35,31,26,34,26,29,29,37,36,27,27,29,23
T_3486,31,16,22,34,30,25,33,26,28,28,36,35,26,26,28,22
T_3487,23,16,11,25,22,18,24,19,20,20,26,25,19,19,20,16
T_3488,12,8,8,9,11,9,12,10,11,11,14,13,10,10,11,8
T_3489,23,16,16,25,15,18,24,19,20,20,26,25,19,19,20,16
T_3490,25,18,17,27,24,14,26,20,22,22,28,28,20,20,22,17
T_3491,43,31,30,47,42,34,32,35,38,39,49,48,36,36,38,30
T_3492,36,25,25,39,34,28,37,20,32,32,41,39,29,29,32,25
T_3493,26,19,18,28,25,21,27,21,16,23,29,29,21,21,23,18
T_3494,16,12,11,18,16,13,17,13,14,10,18,18,13,13,14,11
T_3495,26,19,18,28,25,21,27,21,23,23,21,29,21,21,23,18
T_3496,38,27,27,41,37,30,39,31,34,34,43,29,31,31,34,26
T_3497,18,13,13,20,18,15,19,15,16,17,21,20,11,15,16,13
T_3498,33,24,24,36,32,27,35,27,30,30,38,37,28,19,30,23
T_3499,12,8,8,13,11,9,12,10,11,11,14,13,10,10,7,8
T_3500,17,12,12,19,17,14,18,14,15,16,20,19,14,14,15,8
T_3501,41,29,29,44,40,33,43,34,36,37,47,45,34,34,37,29
T_3502,15,15,15,23,21,17,23,18,19,20,25,24,18,18,19,15
T_3503,26,13,18,28,25,21,27,21,23,23,29,29,21,21,23,18
T_3504,11,8,5,12,10,9,11,9,10,10,12,12,9,9,10,8
T_3505,32,23,23,25,31,26,34,26,29,29,37,36,27,27,29,23
T_3506,30,22,21,33,20,24,32,25,27,27,34,33,25,25,27,21
T_3507,9,6,6,9,8,5,9,7,8,8,10,10,7,7,8,6
T_3508,12,8,8,13,11,9,9,10,11,11,14,13,10,10,11,8
T_3509,31,22,22,34,30,25,33,18,28,28,36,35,26,26,28,22
T_3510,16,12,11,18,16,13,17,13,10,15,18,18,13,13,14,11
T_3511,33,24,24,36,32,27,35,27,30,21,38,37,28,28,30,23
T_3512,16,12,11,18,16,13,17,13,14,15,13,18,13,13,14,11
T_3513,13,9,9,14,13,10,14,11,12,12,15,10,11,11,12,9
T_3514,10,7,7,11,9,8,10,8,9,9,11,11,6,8,9,7
T_3515,25,18,17,27,24,20,26,20,22,22,28,28,20,14,22,17
T_3516,43,31,30,47,42,34,45,35,38,39,49,48,36,36,27,30
T_3517,25,18,17,27,24,20,26,20,22,22,28,28,20,20,22,12
T_3518,34,25,24,37,33,28,36,28,31,31,39,38,28,28,31,24
T_3519,10,10,10,15,14,11,15,11,12,13,16,16,12,12,12,10
T_3520,22,11,15,23,21,17,23,18,19,20,25,24,18,18,19,15
T_3521,32,23,16,35,31,26,34,26,29,29,37,36,27,27,29,23
T_3522,12,8,8,9,11,9,12,10,11,11,14,13,10,10,11,8
T_3523,32,23,23,35,22,26,34,26,29,29,37,36,27,27,29,23
T_3524,18,13,13,20,18,10,19,15,16,17,21,20,15,15,16,13
T_3525,37,26,26,40,35,29,27,30,33,33,42,41,30,30,33,26
T_3526,38,27,27,41,37,30,39,22,34,34,43,42,31,31,34,26
T_3527,16,12,11,18,16,13,17,13,10,15,18,18,13,13,14,11
T_3528,16,12,11,18,16,13,17,13,14,10,18,18,13,13,14,11
T_3529,41,29,29,44,40,33,43,34,36,37,33,45,34,34,37,29
T_3530,27,19,19,29,26,22,28,22,24,24,31,21,22,22,24,19
T_3531,30,22,21,33,29,24,32,25,27,27,34,33,17,25,27,21
T_3532,9,6,6,9,8,7,9,7,8,8,10,10,7,5,8,6
T_3533,39,28,27,42,38,31,41,32,35,35,44,43,32,32,24,27
T_3534,38,27,27,41,37,30,39,31,34,34,43,42,31,31,34,18
T_3535,12,8,8,13,11,9,12,10,11,11,14,13,10,10,11,8
T_3536,23,24,24,36,32,27,35,27,30,30,38,37,28,28,30,23
T_3537,14,7,10,15,14,11,15,11,12,13,16,16,12,12,12,10
T_3538,37,26,18,40,35,29,38,30,33,33,42,41,30,30,33,26
T_3539,28,20,20,21,27,22,29,23,25,25,32,31,23,23,25,20
T_3540,15,11,11,16,10,12,16,12,13,14,17,17,12,12,13,11
T_3541,9,6,6,9,8,5,9,7,8,8,10,10,7,7,8,6
T_3542,39,28,27,42,38,31,28,32,35,35,44,43,32,32,35,27
T_3543,36,25,25,39,34,28,37,20,32,32,41,39,29,29,32,25
T_3544,22,15,15,23,21,17,23,18,13,20,25,24,18,18,19,15
T_3545,15,11,11,16,15,12,16,12,13,10,17,17,12,12,13,11
T_3546,39,28,27,42,38,31,41,32,35,35,31,43,32,32,35,27
T_3547,39,28,27,42,38,31,41,32,35,35,44,30,32,32,35,27
T_3548,19,14,14,21,19,16,20,16,17,18,22,22,11,16,17,14
T_3549,20,15,14,22,20,16,21,17,18,19,23,23,17,12,18,14
T_3550,11,8,8,12,10,9,11,9,10,10,12,12,9,9,7,8
T_3551,37,26,26,40,35,29,38,30,33,33,42,41,30,30,33,18
T_3552,20,15,14,22,20,16,21,17,18,19,23,23,17,17,18,14
T_3553,11,12,11,18,16,13,17,13,14,15,18,18,13,13,14,11
T_3554,18,9,13,20,18,15,19,15,16,17,21,20,15,15,16,13
T_3555,33,24,16,36,32,27,35,27,30,30,38,37,28,28,30,23
T_3556,31,22,22,24,30,25,33,26,28,28,36,35,26,26,28,22
T_3557,10,7,7,11,7,8,10,8,9,9,11,11,8,8,9,7
T_3558,25,18,17,27,24,14,26,20,22,22,28,28,20,20,22,17
T_3559,19,14,14,21,19,16,14,16,17,18,22,22,16,16,17,14
T_3560,20,15,14,22,20,16,21,12,18,19,23,23,17,17,18,14
T_3561,23,16,16,25,22,18,24,19,14,20,26,25,19,19,20,16
T_3562,33,24,24,36,32,27,35,27,30,21,38,37,28,28,30,23
T_3563,39,28,27,42,38,31,41,32,35,35,31,43,32,32,35,27
T_3564,9,6,6,9,8,7,9,7,8,8,10,7,7,7,8,6
T_3565,30,22,21,33,29,24,32,25,27,27,34,33,17,25,27,21
T_3566,43,31,30,47,42,34,45,35,38,39,49,48,36,25,38,30
T_3567,10,7,7,11,9,8,10,8,9,9,11,11,8,8,6,7
T_3568,20,15,14,22,20,16,21,17,18,19,23,23,17,17,18,10
T_3569,27,19,19,29,26,22,28,22,24,24,31,30,22,22,24,19
T_3570,18,19,18,28,25,21,27,21,23,23,29,29,21,21,23,18
T_3571,24,12,17,26,23,19,25,19,21,21,27,26,20,20,21,17
T_3572,10,7,5,11,9,8,10,8,9,9,11,11,8,8,9,7
T_3573,12,8,8,9,11,9,12,10,11,11,14,13,10,10,11,8
T_3574,31,22,22,34,21,25,33,26,28,28,36,35,26,26,28,22
T_3575,18,13,13,20,18,10,19,15,16,17,21,20,15,15,16,13
T_3576,26,19,18,28,25,21,19,21,23,23,29,29,21,21,23,18
T_3577,20,15,14,22,20,16,21,12,18,19,23,23,17,17,18,14
T_3578,28,20,20,30,27,22,29,23,17,25,32,31,23,23,25,20
T_3579,20,15,14,22,20,16,21,17,18,13,23,23,17,17,18,14
T_3580,9,6,6,9,8,7,9,7,8,8,7,10,7,7,8,6
T_3581,15,11,11,16,15,12,16,12,13,14,17,12,12,12,13,11
T_3582,23,16,16,25,22,18,24,19,20,20,26,25,13,19,20,16
T_3583,32,23,23,35,31,26,34,26,29,29,37,36,27,19,29,23
T_3584,42,30,30,46,41,34,44,34,37,38,48,47,35,35,26,29
T_3585,10,7,7,11,9,8,10,8,9,9,11,11,8,8,9,5
T_3586,37,26,26,40,35,29,38,30,33,33,42,41,30,30,33,26
T_3587,9,9,9,14,13,10,14,11,12,12,15,14,11,11,12,9
T_3588,41,21,29,44,40,33,43,34,36,37,47,45,34,34,37,29
T_3589,41,29,20,44,40,33,43,34,36,37,47,45,34,34,37,29
T_3590,27,19,19,20,26,22,28,22,24,24,31,30,22,22,24,19
T_3591,19,14,14,21,13,16,20,16,17,18,22,22,16,16,17,14
T_3592,33,24,24,36,32,19,35,27,30,30,38,37,28,28,30,23
T_3593,32,23,23,35,31,26,24,26,29,29,37,36,27,27,29,23
T_3594,37,26,26,40,35,29,38,21,33,33,42,41,30,30,33,26
T_3595,38,27,27,41,37,30,39,31,24,34,43,42,31,31,34,26
T_3596,10,7,7,11,9,8,10,8,9,6,11,11,8,8,9,7
T_3597,33,24,24,36,32,27,35,27,30,30,27,37,28,28,30,23
T_3598,32,23,23,35,31,26,34,26,29,29,37,25,27,27,29,23
T_3599,17,12,12,19,17,14,18,14,15,16,20,19,10,14,15,12
T_3600,41,29,29,44,40,33,43,34,36,37,47,45,34,24,37,29
T_3601,30,22,21,33,29,24,32,25,27,27,34,33,25,25,19,21
T_3602,22,15,15,23,21,17,23,18,19,20,25,24,18,18,19,11
T_3603,28,20,20,30,27,22,29,23,25,25,32,31,23,23,25,20
T_3604,26,27,27,41,37,30,39,31,34,34,43,42,31,31,34,26
T_3605,42,21,30,46,41,34,44,34,37,38,48,47,35,35,37,29
T_3606,17,12,9,19,17,14,18,14,15,16,20,19,14,14,15,12
T_3607,9,6,6,7,8,7,9,7,8,8,10,10,7,7,8,6
T_3608,41,29,29,44,28,33,43,34,36,37,47,45,34,34,37,29
T_3609,23,16,16,25,22,13,24,19,20,20,26,25,19,19,20,16
T_3610,29,21,21,32,28,23,21,24,26,26,33,32,24,24,26,20
T_3611,42,30,30,46,41,34,44,24,37,38,48,47,35,35,37,29
T_3612,20,15,14,22,20,16,21,17,13,19,23,23,17,17,18,14
T_3613,25,18,17,27,24,20,26,20,22,16,28,28,20,20,22,17
T_3614,11,8,8,12,10,9,11,9,10,10,9,12,9,9,10,8
T_3615,43,31,30,47,42,34,45,35,38,39,49,33,36,36,38,30
T_3616,18,13,13,20,18,15,19,15,16,17,21,20,11,15,16,13
T_3617,33,24,24,36,32,27,35,27,30,30,38,37,28,19,30,23
T_3618,32,23,23,35,31,26,34,26,29,29,37,36,27,27,20,23
T_3619,19,14,14,21,19,16,20,16,17,18,22,22,16,16,17,9
T_3620,40,29,28,43,39,32,42,33,36,36,45,44,33,33,36,28
T_3621,30,31,30,47,42,34,45,35,38,39,49,48,36,36,38,30
T_3622,12,6,8,13,11,9,12,10,11,11,14,13,10,10,11,8
T_3623,28,20,14,30,27,22,29,23,25,25,32,31,23,23,25,20
T_3624,25,18,17,19,24,20,26,20,22,22,28,28,20,20,22,17
T_3625,9,6,6,9,6,7,9,7,8,8,10,10,7,7,8,6
T_3626,14,10,10,15,14,8,15,11,12,13,16,16,12,12,12,10
T_3627,40,29,28,43,39,32,29,33,36,36,45,44,33,33,36,28
T_3628,43,31,30,47,42,34,45,25,38,39,49,48,36,36,38,30
T_3629,22,15,15,23,21,17,23,18,13,20,25,24,18,18,19,15
T_3630,37,26,26,40,35,29,38,30,33,23,42,41,30,30,33,26
T_3631,32,23,23,35,31,26,34,26,29,29,26,36,27,27,29,23
T_3632,34,25,24,37,33,28,36,28,31,31,39,27,28,28,31,24
T_3633,29,21,21,32,28,23,30,24,26,26,33,32,17,24,26,20
T_3634,42,30,30,46,41,34,44,34,37,38,48,47,35,24,37,29
T_3635,33,24,24,36,32,27,35,27,30,30,38,37,28,28,21,23
T_3636,20,15,14,22,20,16,21,17,18,19,23,23,17,17,18,10
T_3637,36,25,25,39,34,28,37,29,32,32,41,39,29,29,32,25
T_3638,15,15,15,23,21,17,23,18,19,20,25,24,18,18,19,15
T_3639,43,22,30,47,42,34,45,35,38,39,49,48,36,36,38,30
T_3640,18,13,9,20,18,15,19,15,16,17,21,20,15,15,16,13
T_3641,33,24,24,25,32,27,35,27,30,30,38,37,28,28,30,23
T_3642,27,19,19,29,18,22,28,22,24,24,31,30,22,22,24,19
T_3643,43,31,30,47,42,24,45,35,38,39,49,48,36,36,38,30
T_3644,12,8,8,13,11,9,9,10,11,11,14,13,10,10,11,8
T_3645,9,6,6,9,8,7,9,5,8,8,10,10,7,7,8,6
T_3646,11,8,8,12,10,9,11,9,7,10,12,12,9,9,10,8
T_3647,37,26,26,40,35,29,38,30,33,23,42,41,30,30,33,26
T_3648,20,15,14,22,20,16,21,17,18,19,16,23,17,17,18,14
T_3649,41,29,29,44,40,33,43,34,36,37,47,32,34,34,37,29
T_3650,20,15,14,22,20,16,21,17,18,19,23,23,12,17,18,14
T_3651,22,15,15,23,21,17,23,18,19,20,25,24,18,12,19,15
T_3652,32,23,23,35,31,26,34,26,29,29,37,36,27,27,20,23
T_3653,26,19,18,28,25,21,27,21,23,23,29,29,21,21,23,13
T_3654,14,10,10,15,14,11,15,11,12,13,16,16,12,12,12,10
T_3655,7,7,7,11,9,8,10,8,9,9,11,11,8,8,9,7
T_3656,22,11,15,23,21,17,23,18,19,20,25,24,18,18,19,15
T_3657,16,12,8,18,16,13,17,13,14,15,18,18,13,13,14,11
T_3658,43,31,30,33,42,34,45,35,38,39,49,48,36,36,38,30
T_3659,17,12,12,19,12,14,18,14,15,16,20,19,14,14,15,12
T_3660,22,15,15,23,21,12,23,18,19,20,25,24,18,18,19,15
T_3661,37,26,26,40,35,29,27,30,33,33,42,41,30,30,33,26
T_3662,19,14,14,21,19,16,20,11,17,18,22,22,16,16,17,14
T_3663,37,26,26,40,35,29,38,30,23,33,42,41,30,30,33,26
T_3664,31,22,22,34,30,25,33,26,28,20,36,35,26,26,28,22
T_3665,11,8,8,12,10,9,11,9,10,10,9,12,9,9,10,8
T_3666,20,15,14,22,20,16,21,17,18,19,23,16,17,17,18,14
T_3667,41,29,29,44,40,33,43,34,36,37,47,45,24,34,37,29
T_3668,24,17,17,26,23,19,25,19,21,21,27,26,20,14,21,17
T_3669,43,31,30,47,42,34,45,35,38,39,49,48,36,36,27,30
T_3670,11,8,8,12,10,9,11,9,10,10,12,12,9,9,10,5
T_3671,42,30,30,46,41,34,44,34,37,38,48,47,35,35,37,29
T_3672,8,8,8,13,11,9,12,10,11,11,14,13,10,10,11,8
T_3673,30,15,21,33,29,24,32,25,27,27,34,33,25,25,27,21
T_3674,24,17,12,26,23,19,25,19,21,21,27,26,20,20,21,17
T_3675,40,29,28,30,39,32,42,33,36,36,45,44,33,33,36,28
T_3676,28,20,20,30,19,22,29,23,25,25,32,31,23,23,25,20
T_3677,28,20,20,30,27,16,29,23,25,25,32,31,23,23,25,20
T_3678,23,16,16,25,22,18,17,19,20,20,26,25,19,19,20,16
T_3679,36,25,25,39,34,28,37,20,32,32,41,39,29,29,32,25
T_3680,36,25,25,39,34,28,37,29,22,32,41,39,29,29,32,25
T_3681,12,8,8,13,11,9,12,10,11,8,14,13,10,10,11,8
T_3682,11,8,8,12,10,9,11,9,10,10,9,12,9,9,10,8
T_3683,43,31,30,47,42,34,45,35,38,39,49,33,36,36,38,30
T_3684,36,25,25,39,34,28,37,29,32,32,41,39,21,29,32,25
T_3685,17,12,12,19,17,14,18,14,15,16,20,19,14,10,15,12
T_3686,31,22,22,34,30,25,33,26,28,28,36,35,26,26,20,22
T_3687,38,27,27,41,37,30,39,31,34,34,43,42,31,31,34,18
T_3688,43,31,30,47,42,34,45,35,38,39,49,48,36,36,38,30
T_3689,8,8,8,13,11,9,12,10,11,11,14,13,10,10,11,8
T_3690,15,8,11,16,15,12,16,12,13,14,17,17,12,12,13,11
T_3691,33,24,16,36,32,27,35,27,30,30,38,37,28,28,30,23
T_3692,28,20,20,21,27,22,29,23,25,25,32,31,23,23,25,20
T_3693,9,6,6,9,6,7,9,7,8,8,10,10,7,7,8,6
T_3694,19,14,14,21,19,11,20,16,17,18,22,22,16,16,17,14
T_3695,25,18,17,27,24,20,18,20,22,22,28,28,20,20,22,17
T_3696,40,29,28,43,39,32,42,23,36,36,45,44,33,33,36,28
T_3697,11,8,8,12,10,9,11,9,7,10,12,12,9,9,10,8
T_3698,42,30,30,46,41,34,44,34,37,27,48,47,35,35,37,29
T_3699,24,17,17,26,23,19,25,19,21,21,19,26,20,20,21,17
T_3700,26,19,18,28,25,21,27,21,23,23,29,20,21,21,23,18
T_3701,15,11,11,16,15,12,16,12,13,14,17,17,9,12,13,11
T_3702,24,17,17,26,23,19,25,19,21,21,27,26,20,14,21,17
T_3703,13,9,9,14,13,10,14,11,12,12,15,14,11,11,8,9
T_3704,11,8,8,12,10,9,11,9,10,10,12,12,9,9,10,5
T_3705,22,15,15,23,21,17,23,18,19,20,25,24,18,18,19,15
T_3706,17,18,17,27,24,20,26,20,22,22,28,28,20,20,22,17
T_3707,37,18,26,40,35,29,38,30,33,33,42,41,30,30,33,26
T_3708,36,25,18,39,34,28,37,29,32,32,41,39,29,29,32,25
T_3709,30,22,21,23,29,24,32,25,27,27,34,33,25,25,27,21
T_3710,22,15,15,23,15,17,23,18,19,20,25,24,18,18,19,15
T_3711,38,27,27,41,37,21,39,31,34,34,43,42,31,31,34,26
T_3712,27,19,19,29,26,22,20,22,24,24,31,30,22,22,24,19
T_3713,32,23,23,35,31,26,34,19,29,29,37,36,27,27,29,23
T_3714,30,22,21,33,29,24,32,25,19,27,34,33,25,25,27,21
T_3715,13,9,9,14,13,10,14,11,12,8,15,14,11,11,12,9
T_3716,10,7,7,11,9,8,10,8,9,9,8,11,8,8,9,7
T_3717,42,30,30,46,41,34,44,34,37,38,48,33,35,35,37,29
T_3718,33,24,24,36,32,27,35,27,30,30,38,37,19,28,30,23
T_3719,31,22,22,34,30,25,33,26,28,28,36,35,26,18,28,22
T_3720,13,9,9,14,13,10,14,11,12,12,15,14,11,11,8,9
T_3721,37,26,26,40,35,29,38,30,33,33,42,41,30,30,33,18
T_3722,9,6,6,9,8,7,9,7,8,8,10,10,7,7,8,6
T_3723,20,21,21,32,28,23,30,24,26,26,33,32,24,24,26,20
T_3724,43,22,30,47,42,34,45,35,38,39,49,48,36,36,38,30
T_3725,14,10,7,15,14,11,15,11,12,13,16,16,12,12,12,10
T_3726,22,15,15,16,21,17,23,18,19,20,25,24,18,18,19,15
T_3727,38,27,27,41,26,30,39,31,34,34,43,42,31,31,34,26
T_3728,29,21,21,32,28,16,30,24,26,26,33,32,24,24,26,20
T_3729,20,15,14,22,20,16,15,17,18,19,23,23,17,17,18,14
T_3730,38,27,27,41,37,30,39,22,34,34,43,42,31,31,34,26
T_3731,33,24,24,36,32,27,35,27,21,30,38,37,28,28,30,23
T_3732,9,6,6,9,8,7,9,7,8,5,10,10,7,7,8,6
T_3733,24,17,17,26,23,19,25,19,21,21,19,26,20,20,21,17
T_3734,16,12,11,18,16,13,17,13,14,15,18,13,13,13,14,11
T_3735,23,16,16,25,22,18,24,19,20,20,26,25,13,19,20,16
T_3736,16,12,11,18,16,13,17,13,14,15,18,18,13,9,14,11
T_3737,26,19,18,28,25,21,27,21,23,23,29,29,21,21,16,18
T_3738,39,28,27,42,38,31,41,32,35,35,44,43,32,32,35,19
T_3739,9,6,6,9,8,7,9,7,8,8,10,10,7,7,8,6
T_3740,12,12,12,19,17,14,18,14,15,16,20,19,14,14,15,12
T_3741,37,18,26,40,35,29,38,30,33,33,42,41,30,30,33,26
T_3742,30,22,15,33,29,24,32,25,27,27,34,33,25,25,27,21
T_3743,15,11,11,11,15,12,16,12,13,14,17,17,12,12,13,11
T_3744,34,25,24,37,23,28,36,28,31,31,39,38,28,28,31,24
T_3745,33,24,24,36,32,19,35,27,30,30,38,37,28,28,30,23
T_3746,27,19,19,29,26,22,20,22,24,24,31,30,22,22,24,19
T_3747,38,27,27,41,37,30,39,22,34,34,43,42,31,31,34,26
T_3748,34,25,24,37,33,28,36,28,22,31,39,38,28,28,31,24
T_3749,33,24,24,36,32,27,35,27,30,21,38,37,28,28,30,23
T_3750,25,18,17,27,24,20,26,20,22,22,20,28,20,20,22,17
T_3751,33,24,24,36,32,27,35,27,30,30,38,26,28,28,30,23
T_3752,36,25,25,39,34,28,37,29,32,32,41,39,21,29,32,25
T_3753,42,30,30,46,41,34,44,34,37,38,48,47,35,24,37,29
T_3754,14,10,10,15,14,11,15,11,12,13,16,16,12,12,9,10
T_3755,38,27,27,41,37,30,39,31,34,34,43,42,31,31,34,18
T_3756,30,22,21,33,29,24,32,25,27,27,34,33,25,25,27,21
T_3757,15,15,15,23,21,17,23,18,19,20,25,24,18,18,19,15
T_3758,26,13,18,28,25,21,27,21,23,23,29,29,21,21,23,18
T_3759,25,18,12,27,24,20,26,20,22,22,28,28,20,20,22,17
T_3760,26,19,18,20,25,21,27,21,23,23,29,29,21,21,23,18
T_3761,9,6,6,9,6,7,9,7,8,8,10,10,7,7,8,6
T_3762,11,8,8,12,10,6,11,9,10,10,12,12,9,9,10,8
T_3763,10,7,7,11,9,8,7,8,9,9,11,11,8,8,9,7
T_3764,25,18,17,27,24,20,26,14,22,22,28,28,20,20,22,17
T_3765,27,19,19,29,26,22,28,22,17,24,31,30,22,22,24,19
T_3766,36,25,25,39,34,28,37,29,32,23,41,39,29,29,32,25
T_3767,34,25,24,37,33,28,36,28,31,31,27,38,28,28,31,24
T_3768,37,26,26,40,35,29,38,30,33,33,42,28,30,30,33,26
T_3769,30,22,21,33,29,24,32,25,27,27,34,33,17,25,27,21
T_3770,32,23,23,35,31,26,34,26,29,29,37,36,27,19,29,23
T_3771,26,19,18,28,25,21,27,21,23,23,29,29,21,21,16,18
T_3772,17,12,12,19,17,14,18,14,15,16,20,19,14,14,15,8
T_3773,37,26,26,40,35,29,38,30,33,33,42,41,30,30,33,26
T_3774,30,31,30,47,42,34,45,35,38,39,49,48,36,36,38,30
T_3775,20,10,14,22,20,16,21,17,18,19,23,23,17,17,18,14
T_3776,26,19,13,28,25,21,27,21,23,23,29,29,21,21,23,18
T_3777,16,12,11,12,16,13,17,13,14,15,18,18,13,13,14,11
T_3778,37,26,26,40,25,29,38,30,33,33,42,41,30,30,33,26
T_3779,11,8,8,12,10,6,11,9,10,10,12,12,9,9,10,8
