TP,P_0,P_1,P_2,P_3,P_4,P_5,P_6,P_7,P_8,P_9,P_10,P_11,P_12,P_13,P_14,P_15,P_16,P_17,P_18,P_19,P_20,P_21,P_22,P_23,P_24,P_25,P_26,P_27,P_28,P_29,P_30,P_31
T_3453,32,23,16,35,31,26,34,26,29,29,37,36,27,27,29,23,27,37,35,21,30,37,31,37,37,23,24,34,24,28,27,31
T_3454,31,22,22,24,30,25,33,26,28,28,36,35,26,26,28,22,26,36,34,30,20,35,30,35,36,22,23,33,24,27,26,30
T_3455,23,16,16,25,15,18,24,19,20,20,26,25,19,19,20,16,19,26,25,21,21,18,22,26,26,16,17,24,17,19,19,22
T_3456,12,8,8,13,11,7,12,10,11,11,14,13,10,10,11,8,10,13,13,11,11,13,8,13,14,8,9,12,9,10,10,11
T_3457,23,16,16,25,22,18,17,19,20,20,26,25,19,19,20,16,19,26,25,21,21,26,22,18,26,16,17,24,17,19,19,22
T_3458,25,18,17,27,24,20,26,14,22,22,28,28,20,20,22,17,21,28,27,23,23,28,24,28,20,18,19,26,19,21,21,24
T_3459,43,31,30,47,42,34,45,35,27,39,49,48,36,36,38,30,36,49,47,41,40,49,42,49,50,21,32,45,33,37,36,41
T_3460,36,25,25,39,34,28,37,29,32,23,41,39,29,29,32,25,30,40,39,34,33,40,35,40,41,25,19,37,27,30,30,34
T_3461,26,19,18,28,25,21,27,21,23,23,21,29,21,21,23,18,22,29,28,24,24,29,25,29,30,18,19,19,20,22,22,25
T_3462,16,12,11,18,16,13,17,13,14,15,18,13,13,13,14,11,14,18,18,15,15,18,16,18,19,12,12,17,9,14,14,15
T_3463,26,19,18,28,25,21,27,21,23,23,29,29,15,21,23,18,22,29,28,24,24,29,25,29,30,18,19,27,20,15,22,25
T_3464,38,27,27,41,37,30,39,31,34,34,43,42,31,22,34,26,32,43,41,36,35,43,37,43,44,27,28,40,28,32,22,36
T_3465,18,13,13,20,18,15,19,15,16,17,21,20,15,15,11,13,15,21,20,17,17,21,18,21,21,13,14,19,14,16,15,12
T_3466,33,24,24,36,32,27,35,27,30,30,38,37,28,28,30,16,28,38,36,32,31,38,32,38,39,24,25,35,25,29,28,32
T_3467,12,8,8,13,11,9,12,10,11,11,14,13,10,10,11,8,7,13,13,11,11,13,12,13,14,8,9,12,9,10,10,11
T_3468,12,12,12,19,17,14,18,14,15,16,20,19,14,14,15,12,14,14,19,16,16,20,17,20,20,12,13,18,13,15,14,16
T_3469,41,21,29,44,40,33,43,34,36,37,47,45,34,34,37,29,34,47,31,39,38,46,40,46,47,29,31,43,31,35,34,39
T_3470,22,15,11,23,21,17,23,18,19,20,25,24,18,18,19,15,18,25,23,14,20,24,21,24,25,15,16,23,16,18,18,21
T_3471,26,19,18,20,25,21,27,21,23,23,29,29,21,21,23,18,22,29,28,24,17,29,25,29,30,18,19,27,20,22,22,25
T_3472,11,8,8,12,7,9,11,9,10,10,12,12,9,9,10,8,9,12,12,10,10,9,10,12,12,8,8,11,8,9,9,10
T_3473,32,23,23,35,31,18,34,26,29,29,37,36,27,27,29,23,27,37,35,31,30,37,22,37,37,23,24,34,24,28,27,31
T_3474,30,22,21,33,29,24,22,25,27,27,34,33,25,25,27,21,25,34,33,28,28,34,29,24,35,21,23,32,23,26,25,29
T_3475,9,6,6,9,8,7,9,5,8,8,10,10,7,7,8,6,7,10,9,8,8,10,8,10,7,6,6,9,7,7,7,8
T_3476,12,8,8,13,11,9,12,10,7,11,14,13,10,10,11,8,10,13,13,11,11,13,12,13,14,6,9,12,9,10,10,11
T_3477,31,22,22,34,30,25,33,26,28,20,36,35,26,26,28,22,26,36,34,30,29,35,30,35,36,22,16,33,24,27,26,30
T_3478,16,12,11,18,16,13,17,13,14,15,13,18,13,13,14,11,14,18,18,15,15,18,16,18,19,12,12,12,12,14,14,15
T_3479,33,24,24,36,32,27,35,27,30,30,38,26,28,28,30,23,28,38,36,32,31,38,32,38,39,24,25,35,18,29,28,32
T_3480,16,12,11,18,16,13,17,13,14,15,18,18,9,13,14,11,14,18,18,15,15,18,16,18,19,12,12,17,12,10,14,15
T_3481,13,9,9,14,13,10,14,11,12,12,15,14,11,7,12,9,11,15,14,12,12,15,13,15,15,9,10,14,10,11,8,12
T_3482,10,7,7,11,9,8,10,8,9,9,11,11,8,8,6,7,8,11,11,9,9,11,9,11,11,7,7,10,7,8,8,6
T_3483,25,18,17,27,24,20,26,20,22,22,28,28,20,20,22,12,21,28,27,23,23,28,24,28,29,18,19,26,19,21,21,24
T_3484,43,31,30,47,42,34,45,35,38,39,49,48,36,36,38,30,25,49,47,41,40,49,42,49,50,31,32,45,33,37,36,41
T_3485,17,18,17,27,24,20,26,20,22,22,28,28,20,20,22,17,21,20,27,23,23,28,24,28,29,18,19,26,19,21,21,24
T_3486,34,17,24,37,33,28,36,28,31,31,39,38,28,28,31,24,29,39,26,33,32,39,33,39,40,25,26,36,26,29,29,33
T_3487,14,10,7,15,14,11,15,11,12,13,16,16,12,12,12,10,12,16,15,9,13,16,14,16,16,10,11,15,11,12,12,13
T_3488,22,15,15,16,21,17,23,18,19,20,25,24,18,18,19,15,18,25,23,20,14,24,21,24,25,15,16,23,16,18,18,21
T_3489,32,23,23,35,22,26,34,26,29,29,37,36,27,27,29,23,27,37,35,31,30,26,31,37,37,23,24,34,24,28,27,31
T_3490,12,8,8,13,11,7,12,10,11,11,14,13,10,10,11,8,10,13,13,11,11,13,8,13,14,8,9,12,9,10,10,11
T_3491,32,23,23,35,31,26,24,26,29,29,37,36,27,27,29,23,27,37,35,31,30,37,31,26,37,23,24,34,24,28,27,31
T_3492,18,13,13,20,18,15,19,10,16,17,21,20,15,15,16,13,15,21,20,17,17,21,18,21,15,13,14,19,14,16,15,17
T_3493,37,26,26,40,35,29,38,30,23,33,42,41,30,30,33,26,31,42,40,35,34,42,36,42,42,18,28,38,28,31,31,35
T_3494,38,27,27,41,37,30,39,31,34,24,43,42,31,31,34,26,32,43,41,36,35,43,37,43,44,27,20,40,28,32,32,36
T_3495,16,12,11,18,16,13,17,13,14,15,13,18,13,13,14,11,14,18,18,15,15,18,16,18,19,12,12,12,12,14,14,15
T_3496,16,12,11,18,16,13,17,13,14,15,18,13,13,13,14,11,14,18,18,15,15,18,16,18,19,12,12,17,9,14,14,15
T_3497,41,29,29,44,40,33,43,34,36,37,47,45,24,34,37,29,34,47,44,39,38,46,40,46,47,29,31,43,31,24,34,39
T_3498,27,19,19,29,26,22,28,22,24,24,31,30,22,16,24,19,23,31,29,25,25,31,26,31,31,19,20,28,20,23,16,26
T_3499,30,22,21,33,29,24,32,25,27,27,34,33,25,25,19,21,25,34,33,28,28,34,29,34,35,21,23,32,23,26,25,20
T_3500,9,6,6,9,8,7,9,7,8,8,10,10,7,7,8,4,7,10,9,8,8,10,8,10,10,6,6,9,7,7,7,8
T_3501,39,28,27,42,38,31,41,32,35,35,44,43,32,32,35,27,23,44,42,37,36,44,38,44,45,28,29,41,29,33,32,37
T_3502,26,27,27,41,37,30,39,31,34,34,43,42,31,31,34,26,32,30,41,36,35,43,37,43,44,27,28,40,28,32,32,36
T_3503,12,6,8,13,11,9,12,10,11,11,14,13,10,10,11,8,10,13,9,11,11,13,12,13,14,8,9,12,9,10,10,11
T_3504,33,24,16,36,32,27,35,27,30,30,38,37,28,28,30,23,28,38,36,22,31,38,32,38,39,24,25,35,25,29,28,32
T_3505,14,10,10,11,14,11,15,11,12,13,16,16,12,12,12,10,12,16,15,13,9,16,14,16,16,10,11,15,11,12,12,13
T_3506,37,26,26,40,25,29,38,30,33,33,42,41,30,30,33,26,31,42,40,35,34,29,36,42,42,26,28,38,28,31,31,35
T_3507,28,20,20,30,27,16,29,23,25,25,32,31,23,23,25,20,24,32,30,26,26,32,19,32,32,20,21,29,21,24,23,27
T_3508,15,11,11,16,15,12,11,12,13,14,17,17,12,12,13,11,13,17,16,14,14,17,15,12,17,11,11,16,11,13,13,14
T_3509,9,6,6,9,8,7,9,5,8,8,10,10,7,7,8,6,7,10,9,8,8,10,8,10,7,6,6,9,7,7,7,8
T_3510,39,28,27,42,38,31,41,32,24,35,44,43,32,32,35,27,33,44,42,37,36,44,38,44,45,19,29,41,29,33,32,37
T_3511,36,25,25,39,34,28,37,29,32,23,41,39,29,29,32,25,30,40,39,34,33,40,35,40,41,25,19,37,27,30,30,34
T_3512,22,15,15,23,21,17,23,18,19,20,17,24,18,18,19,15,18,25,23,20,20,24,21,24,25,15,16,16,16,18,18,21
T_3513,15,11,11,16,15,12,16,12,13,14,17,12,12,12,13,11,13,17,16,14,14,17,15,17,17,11,11,16,8,13,13,14
T_3514,39,28,27,42,38,31,41,32,35,35,44,43,22,32,35,27,33,44,42,37,36,44,38,44,45,28,29,41,29,23,32,37
T_3515,39,28,27,42,38,31,41,32,35,35,44,43,32,22,35,27,33,44,42,37,36,44,38,44,45,28,29,41,29,33,23,37
T_3516,19,14,14,21,19,16,20,16,17,18,22,22,16,16,12,14,16,22,21,18,18,22,19,22,22,14,15,20,15,17,16,13
T_3517,20,15,14,22,20,16,21,17,18,19,23,23,17,17,18,10,17,23,22,19,19,23,20,23,24,15,15,21,15,17,17,19
T_3518,11,8,8,12,10,9,11,9,10,10,12,12,9,9,10,8,6,12,12,10,10,12,10,12,12,8,8,11,8,9,9,10
T_3519,26,26,26,40,35,29,38,30,33,33,42,41,30,30,33,26,31,29,40,35,34,42,36,42,42,26,28,38,28,31,31,35
T_3520,20,10,14,22,20,16,21,17,18,19,23,23,17,17,18,14,17,23,16,19,19,23,20,23,24,15,15,21,15,17,17,19
T_3521,16,12,8,18,16,13,17,13,14,15,18,18,13,13,14,11,14,18,18,11,15,18,16,18,19,12,12,17,12,14,14,15
T_3522,18,13,13,14,18,15,19,15,16,17,21,20,15,15,16,13,15,21,20,17,12,21,18,21,21,13,14,19,14,16,15,17
T_3523,33,24,24,36,23,27,35,27,30,30,38,37,28,28,30,23,28,38,36,32,31,27,32,38,39,24,25,35,25,29,28,32
T_3524,31,22,22,34,30,18,33,26,28,28,36,35,26,26,28,22,26,36,34,30,29,35,21,35,36,22,23,33,24,27,26,30
T_3525,10,7,7,11,9,8,7,8,9,9,11,11,8,8,9,7,8,11,11,9,9,11,9,8,11,7,7,10,7,8,8,9
T_3526,25,18,17,27,24,20,26,14,22,22,28,28,20,20,22,17,21,28,27,23,23,28,24,28,20,18,19,26,19,21,21,24
T_3527,19,14,14,21,19,16,20,16,12,18,22,22,16,16,17,14,16,22,21,18,18,22,19,22,22,10,15,20,15,17,16,18
T_3528,20,15,14,22,20,16,21,17,18,13,23,23,17,17,18,14,17,23,22,19,19,23,20,23,24,15,11,21,15,17,17,19
T_3529,23,16,16,25,22,18,24,19,20,20,18,25,19,19,20,16,19,26,25,21,21,26,22,26,26,16,17,17,17,19,19,22
T_3530,33,24,24,36,32,27,35,27,30,30,38,26,28,28,30,23,28,38,36,32,31,38,32,38,39,24,25,35,18,29,28,32
T_3531,39,28,27,42,38,31,41,32,35,35,44,43,22,32,35,27,33,44,42,37,36,44,38,44,45,28,29,41,29,23,32,37
T_3532,9,6,6,9,8,7,9,7,8,8,10,10,7,5,8,6,7,10,9,8,8,10,8,10,10,6,6,9,7,7,5,8
T_3533,30,22,21,33,29,24,32,25,27,27,34,33,25,25,19,21,25,34,33,28,28,34,29,34,35,21,23,32,23,26,25,20
T_3534,43,31,30,47,42,34,45,35,38,39,49,48,36,36,38,21,36,49,47,41,40,49,42,49,50,31,32,45,33,37,36,41
T_3535,10,7,7,11,9,8,10,8,9,9,11,11,8,8,9,7,6,11,11,9,9,11,9,11,11,7,7,10,7,8,8,9
T_3536,14,15,14,22,20,16,21,17,18,19,23,23,17,17,18,14,17,16,22,19,19,23,20,23,24,15,15,21,15,17,17,19
T_3537,27,14,19,29,26,22,28,22,24,24,31,30,22,22,24,19,23,31,20,25,25,31,26,31,31,19,20,28,20,23,23,26
T_3538,26,19,13,28,25,21,27,21,23,23,29,29,21,21,23,18,22,29,28,17,24,29,25,29,30,18,19,27,20,22,22,25
T_3539,24,17,17,18,23,19,25,19,21,21,27,26,20,20,21,17,20,27,26,22,15,27,23,27,27,17,18,25,18,20,20,23
T_3540,10,7,7,11,7,8,10,8,9,9,11,11,8,8,9,7,8,11,11,9,9,8,9,11,11,7,7,10,7,8,8,9
T_3541,12,8,8,13,11,7,12,10,11,11,14,13,10,10,11,8,10,13,13,11,11,13,8,13,14,8,9,12,9,10,10,11
T_3542,31,22,22,34,30,25,23,26,28,28,36,35,26,26,28,22,26,36,34,30,29,35,30,25,36,22,23,33,24,27,26,30
T_3543,18,13,13,20,18,15,19,10,16,17,21,20,15,15,16,13,15,21,20,17,17,21,18,21,15,13,14,19,14,16,15,17
T_3544,26,19,18,28,25,21,27,21,16,23,29,29,21,21,23,18,22,29,28,24,24,29,25,29,30,13,19,27,20,22,22,25
T_3545,20,15,14,22,20,16,21,17,18,13,23,23,17,17,18,14,17,23,22,19,19,23,20,23,24,15,11,21,15,17,17,19
T_3546,28,20,20,30,27,22,29,23,25,25,22,31,23,23,25,20,24,32,30,26,26,32,27,32,32,20,21,21,21,24,23,27
T_3547,20,15,14,22,20,16,21,17,18,19,23,16,17,17,18,14,17,23,22,19,19,23,20,23,24,15,15,21,11,17,17,19
T_3548,9,6,6,9,8,7,9,7,8,8,10,10,5,7,8,6,7,10,9,8,8,10,8,10,10,6,6,9,7,5,7,8
T_3549,15,11,11,16,15,12,16,12,13,14,17,17,12,9,13,11,13,17,16,14,14,17,15,17,17,11,11,16,11,13,9,14
T_3550,23,16,16,25,22,18,24,19,20,20,26,25,19,19,14,16,19,26,25,21,21,26,22,26,26,16,17,24,17,19,19,15
T_3551,32,23,23,35,31,26,34,26,29,29,37,36,27,27,29,16,27,37,35,31,30,37,31,37,37,23,24,34,24,28,27,31
T_3552,42,30,30,46,41,34,44,34,37,38,48,47,35,35,37,29,25,48,46,40,39,48,41,48,49,30,32,44,32,36,35,40
T_3553,7,7,7,11,9,8,10,8,9,9,11,11,8,8,9,7,8,8,11,9,9,11,9,11,11,7,7,10,7,8,8,9
T_3554,37,18,26,40,35,29,38,30,33,33,42,41,30,30,33,26,31,42,28,35,34,42,36,42,42,26,28,38,28,31,31,35
T_3555,13,9,6,14,13,10,14,11,12,12,15,14,11,11,12,9,11,15,14,9,12,15,13,15,15,9,10,14,10,11,11,12
T_3556,41,29,29,31,40,33,43,34,36,37,47,45,34,34,37,29,34,47,44,39,26,46,40,46,47,29,31,43,31,35,34,39
T_3557,41,29,29,44,28,33,43,34,36,37,47,45,34,34,37,29,34,47,44,39,38,33,40,46,47,29,31,43,31,35,34,39
T_3558,27,19,19,29,26,15,28,22,24,24,31,30,22,22,24,19,23,31,29,25,25,31,18,31,31,19,20,28,20,23,23,26
T_3559,19,14,14,21,19,16,14,16,17,18,22,22,16,16,17,14,16,22,21,18,18,22,19,15,22,14,15,20,15,17,16,18
T_3560,33,24,24,36,32,27,35,19,30,30,38,37,28,28,30,23,28,38,36,32,31,38,32,38,27,24,25,35,25,29,28,32
T_3561,32,23,23,35,31,26,34,26,20,29,37,36,27,27,29,23,27,37,35,31,30,37,31,37,37,16,24,34,24,28,27,31
T_3562,37,26,26,40,35,29,38,30,33,23,42,41,30,30,33,26,31,42,40,35,34,42,36,42,42,26,19,38,28,31,31,35
T_3563,38,27,27,41,37,30,39,31,34,34,30,42,31,31,34,26,32,43,41,36,35,43,37,43,44,27,28,28,28,32,32,36
T_3564,10,7,7,11,9,8,10,8,9,9,11,8,8,8,9,7,8,11,11,9,9,11,9,11,11,7,7,10,5,8,8,9
T_3565,33,24,24,36,32,27,35,27,30,30,38,37,19,28,30,23,28,38,36,32,31,38,32,38,39,24,25,35,25,20,28,32
T_3566,32,23,23,35,31,26,34,26,29,29,37,36,27,19,29,23,27,37,35,31,30,37,31,37,37,23,24,34,24,28,19,31
T_3567,17,12,12,19,17,14,18,14,15,16,20,19,14,14,11,12,14,20,19,16,16,20,17,20,20,12,13,18,13,15,14,11
T_3568,41,29,29,44,40,33,43,34,36,37,47,45,34,34,37,20,34,47,44,39,38,46,40,46,47,29,31,43,31,35,34,39
T_3569,30,22,21,33,29,24,32,25,27,27,34,33,25,25,27,21,18,34,33,28,28,34,29,34,35,21,23,32,23,26,25,29
T_3570,15,15,15,23,21,17,23,18,19,20,25,24,18,18,19,15,18,17,23,20,20,24,21,24,25,15,16,23,16,18,18,21
T_3571,28,14,20,30,27,22,29,23,25,25,32,31,23,23,25,20,24,32,21,26,26,32,27,32,32,20,21,29,21,24,23,27
T_3572,38,27,19,41,37,30,39,31,34,34,43,42,31,31,34,26,32,43,41,25,35,43,37,43,44,27,28,40,28,32,32,36
T_3573,42,30,30,32,41,34,44,34,37,38,48,47,35,35,37,29,35,48,46,40,27,48,41,48,49,30,32,44,32,36,35,40
T_3574,17,12,12,19,12,14,18,14,15,16,20,19,14,14,15,12,14,20,19,16,16,14,17,20,20,12,13,18,13,15,14,16
T_3575,9,6,6,9,8,5,9,7,8,8,10,10,7,7,8,6,7,10,9,8,8,10,6,10,10,6,6,9,7,7,7,8
T_3576,41,29,29,44,40,33,30,34,36,37,47,45,34,34,37,29,34,47,44,39,38,46,40,32,47,29,31,43,31,35,34,39
T_3577,23,16,16,25,22,18,24,13,20,20,26,25,19,19,20,16,19,26,25,21,21,26,22,26,18,16,17,24,17,19,19,22
T_3578,29,21,21,32,28,23,30,24,18,26,33,32,24,24,26,20,24,33,32,27,27,33,28,33,34,14,22,31,22,25,24,28
T_3579,42,30,30,46,41,34,44,34,37,27,48,47,35,35,37,29,35,48,46,40,39,48,41,48,49,30,22,44,32,36,35,40
T_3580,20,15,14,22,20,16,21,17,18,19,16,23,17,17,18,14,17,23,22,19,19,23,20,23,24,15,15,15,15,17,17,19
T_3581,25,18,17,27,24,20,26,20,22,22,28,19,20,20,22,17,21,28,27,23,23,28,24,28,29,18,19,26,13,21,21,24
T_3582,11,8,8,12,10,9,11,9,10,10,12,12,6,9,10,8,9,12,12,10,10,12,10,12,12,8,8,11,8,6,9,10
T_3583,43,31,30,47,42,34,45,35,38,39,49,48,36,25,38,30,36,49,47,41,40,49,42,49,50,31,32,45,33,37,25,41
T_3584,18,13,13,20,18,15,19,15,16,17,21,20,15,15,11,13,15,21,20,17,17,21,18,21,21,13,14,19,14,16,15,12
T_3585,33,24,24,36,32,27,35,27,30,30,38,37,28,28,30,16,28,38,36,32,31,38,32,38,39,24,25,35,25,29,28,32
T_3586,32,23,23,35,31,26,34,26,29,29,37,36,27,27,29,23,19,37,35,31,30,37,31,37,37,23,24,34,24,28,27,31
T_3587,14,14,14,21,19,16,20,16,17,18,22,22,16,16,17,14,16,15,21,18,18,22,19,22,22,14,15,20,15,17,16,18
T_3588,40,20,28,43,39,32,42,33,36,36,45,44,33,33,36,28,33,45,30,38,37,45,39,45,46,28,30,42,30,34,33,38
T_3589,43,31,21,47,42,34,45,35,38,39,49,48,36,36,38,30,36,49,47,28,40,49,42,49,50,31,32,45,33,37,36,41
T_3590,12,8,8,9,11,9,12,10,11,11,14,13,10,10,11,8,10,13,13,11,8,13,12,13,14,8,9,12,9,10,10,11
T_3591,28,20,20,30,19,22,29,23,25,25,32,31,23,23,25,20,24,32,30,26,26,22,27,32,32,20,21,29,21,24,23,27
T_3592,25,18,17,27,24,14,26,20,22,22,28,28,20,20,22,17,21,28,27,23,23,28,17,28,29,18,19,26,19,21,21,24
T_3593,9,6,6,9,8,7,6,7,8,8,10,10,7,7,8,6,7,10,9,8,8,10,8,7,10,6,6,9,7,7,7,8
T_3594,14,10,10,15,14,11,15,8,12,13,16,16,12,12,12,10,12,16,15,13,13,16,14,16,11,10,11,15,11,12,12,13
T_3595,40,29,28,43,39,32,42,33,25,36,45,44,33,33,36,28,33,45,43,38,37,45,39,45,46,20,30,42,30,34,33,38
T_3596,43,31,30,47,42,34,45,35,38,27,49,48,36,36,38,30,36,49,47,41,40,49,42,49,50,31,23,45,33,37,36,41
T_3597,22,15,15,23,21,17,23,18,19,20,17,24,18,18,19,15,18,25,23,20,20,24,21,24,25,15,16,16,16,18,18,21
T_3598,37,26,26,40,35,29,38,30,33,33,42,28,30,30,33,26,31,42,40,35,34,42,36,42,42,26,28,38,19,31,31,35
T_3599,32,23,23,35,31,26,34,26,29,29,37,36,19,27,29,23,27,37,35,31,30,37,31,37,37,23,24,34,24,19,27,31
T_3600,34,25,24,37,33,28,36,28,31,31,39,38,28,20,31,24,29,39,37,33,32,39,33,39,40,25,26,36,26,29,20,33
T_3601,29,21,21,32,28,23,30,24,26,26,33,32,24,24,18,20,24,33,32,27,27,33,28,33,34,21,22,31,22,25,24,19
T_3602,42,30,30,46,41,34,44,34,37,38,48,47,35,35,37,21,35,48,46,40,39,48,41,48,49,30,32,44,32,36,35,40
T_3603,33,24,24,36,32,27,35,27,30,30,38,37,28,28,30,23,20,38,36,32,31,38,32,38,39,24,25,35,25,29,28,32
T_3604,14,15,14,22,20,16,21,17,18,19,23,23,17,17,18,14,17,16,22,19,19,23,20,23,24,15,15,21,15,17,17,19
T_3605,36,18,25,39,34,28,37,29,32,32,41,39,29,29,32,25,30,40,27,34,33,40,35,40,41,25,27,37,27,30,30,34
T_3606,22,15,11,23,21,17,23,18,19,20,25,24,18,18,19,15,18,25,23,14,20,24,21,24,25,15,16,23,16,18,18,21
T_3607,43,31,30,33,42,34,45,35,38,39,49,48,36,36,38,30,36,49,47,41,28,49,42,49,50,31,32,45,33,37,36,41
T_3608,18,13,13,20,12,15,19,15,16,17,21,20,15,15,16,13,15,21,20,17,17,15,18,21,21,13,14,19,14,16,15,17
T_3609,33,24,24,36,32,19,35,27,30,30,38,37,28,28,30,23,28,38,36,32,31,38,23,38,39,24,25,35,25,29,28,32
T_3610,27,19,19,29,26,22,20,22,24,24,31,30,22,22,24,19,23,31,29,25,25,31,26,21,31,19,20,28,20,23,23,26
T_3611,43,31,30,47,42,34,45,25,38,39,49,48,36,36,38,30,36,49,47,41,40,49,42,49,35,31,32,45,33,37,36,41
T_3612,12,8,8,13,11,9,12,10,7,11,14,13,10,10,11,8,10,13,13,11,11,13,12,13,14,6,9,12,9,10,10,11
T_3613,9,6,6,9,8,7,9,7,8,5,10,10,7,7,8,6,7,10,9,8,8,10,8,10,10,6,5,9,7,7,7,8
T_3614,11,8,8,12,10,9,11,9,10,10,9,12,9,9,10,8,9,12,12,10,10,12,10,12,12,8,8,8,8,9,9,10
T_3615,37,26,26,40,35,29,38,30,33,33,42,28,30,30,33,26,31,42,40,35,34,42,36,42,42,26,28,38,19,31,31,35
T_3616,20,15,14,22,20,16,21,17,18,19,23,23,12,17,18,14,17,23,22,19,19,23,20,23,24,15,15,21,15,12,17,19
T_3617,41,29,29,44,40,33,43,34,36,37,47,45,34,24,37,29,34,47,44,39,38,46,40,46,47,29,31,43,31,35,24,39
T_3618,20,15,14,22,20,16,21,17,18,19,23,23,17,17,13,14,17,23,22,19,19,23,20,23,24,15,15,21,15,17,17,14
T_3619,22,15,15,23,21,17,23,18,19,20,25,24,18,18,19,11,18,25,23,20,20,24,21,24,25,15,16,23,16,18,18,21
T_3620,32,23,23,35,31,26,34,26,29,29,37,36,27,27,29,23,19,37,35,31,30,37,31,37,37,23,24,34,24,28,27,31
T_3621,18,19,18,28,25,21,27,21,23,23,29,29,21,21,23,18,22,21,28,24,24,29,25,29,30,18,19,27,20,22,22,25
T_3622,14,7,10,15,14,11,15,11,12,13,16,16,12,12,12,10,12,16,11,13,13,16,14,16,16,10,11,15,11,12,12,13
T_3623,10,7,5,11,9,8,10,8,9,9,11,11,8,8,9,7,8,11,11,6,9,11,9,11,11,7,7,10,7,8,8,9
T_3624,22,15,15,16,21,17,23,18,19,20,25,24,18,18,19,15,18,25,23,20,14,24,21,24,25,15,16,23,16,18,18,21
T_3625,16,12,11,18,11,13,17,13,14,15,18,18,13,13,14,11,14,18,18,15,15,13,16,18,19,12,12,17,12,14,14,15
T_3626,43,31,30,47,42,24,45,35,38,39,49,48,36,36,38,30,36,49,47,41,40,49,29,49,50,31,32,45,33,37,36,41
T_3627,17,12,12,19,17,14,13,14,15,16,20,19,14,14,15,12,14,20,19,16,16,20,17,14,20,12,13,18,13,15,14,16
T_3628,22,15,15,23,21,17,23,12,19,20,25,24,18,18,19,15,18,25,23,20,20,24,21,24,17,15,16,23,16,18,18,21
T_3629,37,26,26,40,35,29,38,30,23,33,42,41,30,30,33,26,31,42,40,35,34,42,36,42,42,18,28,38,28,31,31,35
T_3630,19,14,14,21,19,16,20,16,17,12,22,22,16,16,17,14,16,22,21,18,18,22,19,22,22,14,10,20,15,17,16,18
T_3631,37,26,26,40,35,29,38,30,33,33,29,41,30,30,33,26,31,42,40,35,34,42,36,42,42,26,28,27,28,31,31,35
T_3632,31,22,22,34,30,25,33,26,28,28,36,24,26,26,28,22,26,36,34,30,29,35,30,35,36,22,23,33,17,27,26,30
T_3633,11,8,8,12,10,9,11,9,10,10,12,12,6,9,10,8,9,12,12,10,10,12,10,12,12,8,8,11,8,6,9,10
T_3634,20,15,14,22,20,16,21,17,18,19,23,23,17,12,18,14,17,23,22,19,19,23,20,23,24,15,15,21,15,17,12,19
T_3635,41,29,29,44,40,33,43,34,36,37,47,45,34,34,26,29,34,47,44,39,38,46,40,46,47,29,31,43,31,35,34,27
T_3636,24,17,17,26,23,19,25,19,21,21,27,26,20,20,21,12,20,27,26,22,22,27,23,27,27,17,18,25,18,20,20,23
T_3637,43,31,30,47,42,34,45,35,38,39,49,48,36,36,38,30,25,49,47,41,40,49,42,49,50,31,32,45,33,37,36,41
T_3638,8,8,8,12,10,9,11,9,10,10,12,12,9,9,10,8,9,9,12,10,10,12,10,12,12,8,8,11,8,9,9,10
T_3639,42,21,30,46,41,34,44,34,37,38,48,47,35,35,37,29,35,48,32,40,39,48,41,48,49,30,32,44,32,36,35,40
T_3640,12,8,6,13,11,9,12,10,11,11,14,13,10,10,11,8,10,13,13,8,11,13,12,13,14,8,9,12,9,10,10,11
T_3641,30,22,21,23,29,24,32,25,27,27,34,33,25,25,27,21,25,34,33,28,19,34,29,34,35,21,23,32,23,26,25,29
T_3642,24,17,17,26,16,19,25,19,21,21,27,26,20,20,21,17,20,27,26,22,22,19,23,27,27,17,18,25,18,20,20,23
T_3643,40,29,28,43,39,22,42,33,36,36,45,44,33,33,36,28,33,45,43,38,37,45,27,45,46,28,30,42,30,34,33,38
T_3644,28,20,20,30,27,22,20,23,25,25,32,31,23,23,25,20,24,32,30,26,26,32,27,22,32,20,21,29,21,24,23,27
T_3645,28,20,20,30,27,22,29,16,25,25,32,31,23,23,25,20,24,32,30,26,26,32,27,32,23,20,21,29,21,24,23,27
T_3646,23,16,16,25,22,18,24,19,14,20,26,25,19,19,20,16,19,26,25,21,21,26,22,26,26,11,17,24,17,19,19,22
T_3647,36,25,25,39,34,28,37,29,32,23,41,39,29,29,32,25,30,40,39,34,33,40,35,40,41,25,19,37,27,30,30,34
T_3648,36,25,25,39,34,28,37,29,32,32,28,39,29,29,32,25,30,40,39,34,33,40,35,40,41,25,27,26,27,30,30,34
T_3649,12,8,8,13,11,9,12,10,11,11,14,9,10,10,11,8,10,13,13,11,11,13,12,13,14,8,9,12,6,10,10,11
T_3650,11,8,8,12,10,9,11,9,10,10,12,12,6,9,10,8,9,12,12,10,10,12,10,12,12,8,8,11,8,6,9,10
T_3651,43,31,30,47,42,34,45,35,38,39,49,48,36,25,38,30,36,49,47,41,40,49,42,49,50,31,32,45,33,37,25,41
T_3652,36,25,25,39,34,28,37,29,32,32,41,39,29,29,22,25,30,40,39,34,33,40,35,40,41,25,27,37,27,30,30,24
T_3653,17,12,12,19,17,14,18,14,15,16,20,19,14,14,15,8,14,20,19,16,16,20,17,20,20,12,13,18,13,15,14,16
