TP,P_0,P_1,P_2,P_3,P_4,P_5,P_6,P_7
T_3448,2.36,2.95,2.94,2.27,2.23,2.53,2.11,2.53
T_3449,2.27,2.70,2.82,2.12,2.42,2.85,2.34,2.74
T_3450,2.18,2.77,3.05,2.26,2.11,2.16,2.20,2.55
T_3451,2.38,2.75,2.76,2.40,2.38,2.75,2.73,2.75
T_3452,2.33,2.90,2.90,2.52,2.50,2.36,2.25,2.38
T_3453,2.20,2.72,3.01,2.30,2.30,2.64,2.15,2.26
T_3454,2.34,2.69,2.87,2.17,2.40,2.72,2.13,2.41
T_3455,2.31,3.11,2.89,2.31,2.77,2.47,2.43,2.68
T_3456,2.48,2.60,2.81,2.06,2.12,2.76,1.96,2.35
T_3457,2.21,2.88,2.83,2.26,2.45,2.48,2.51,2.27
T_3458,2.26,2.35,2.62,2.47,2.46,2.46,2.01,2.70
T_3459,2.23,2.97,2.94,2.13,2.15,2.44,2.10,2.28
T_3460,2.41,2.77,2.64,2.12,2.15,2.60,2.41,2.57
T_3461,2.41,2.87,2.70,2.34,2.18,2.59,2.23,2.47
T_3462,2.14,3.22,3.09,2.16,2.52,2.61,2.41,2.38
T_3463,2.31,2.90,2.60,2.16,2.48,2.85,2.25,2.81
T_3464,2.28,3.03,3.05,2.33,2.52,2.44,2.34,2.66
T_3465,2.38,2.84,2.65,1.91,2.24,2.53,2.41,2.35
T_3466,2.18,2.86,2.98,2.11,2.53,2.76,2.42,2.49
T_3467,2.40,2.72,2.81,2.75,2.66,2.36,2.29,2.49
T_3468,2.51,2.54,3.00,2.26,2.40,2.37,2.26,2.35
T_3469,2.21,2.80,2.57,2.48,2.01,2.49,2.13,2.54
T_3470,2.59,2.67,2.60,2.38,2.30,2.53,2.27,2.24
T_3471,2.21,3.07,2.89,2.28,2.44,2.49,2.12,2.50
T_3472,2.33,2.78,2.61,2.36,2.39,2.64,2.43,2.35
T_3473,2.44,2.77,2.82,2.28,2.38,2.55,2.27,2.46
T_3474,2.41,2.89,2.85,2.44,2.31,2.45,2.31,2.80
T_3475,2.16,3.15,2.85,2.54,2.59,2.47,2.36,2.47
T_3476,2.35,2.92,2.79,2.16,2.22,2.42,2.48,2.52
T_3477,2.16,2.70,2.97,2.19,2.58,2.41,2.50,2.15
T_3478,2.30,2.50,2.72,2.11,2.46,2.44,2.37,2.67
T_3479,2.12,2.88,2.67,2.29,2.33,2.64,2.53,2.61
T_3480,2.62,2.99,2.89,2.60,2.26,2.58,2.18,2.42
T_3481,2.58,2.97,2.69,2.35,2.52,2.59,2.04,2.49
T_3482,2.39,2.86,3.13,2.04,2.32,2.68,2.28,2.73
T_3483,2.17,2.81,2.60,2.24,2.34,2.62,2.49,2.44
T_3484,2.23,2.96,2.77,2.50,2.32,2.60,2.58,2.43
T_3485,2.87,2.70,3.15,2.41,2.38,2.43,2.28,2.45
T_3486,2.29,2.72,2.67,2.36,2.23,2.77,2.41,2.92
T_3487,2.25,2.58,2.84,2.33,2.28,2.66,2.20,2.39
T_3488,2.53,2.76,2.83,2.25,2.32,2.48,2.48,2.32
T_3489,2.08,2.69,2.69,2.09,2.55,2.62,2.35,2.82
T_3490,2.02,2.78,2.82,2.37,2.69,2.57,1.93,2.42
T_3491,2.44,2.86,2.62,2.47,2.28,2.42,2.41,2.65
T_3492,2.10,2.83,2.80,2.42,2.13,2.70,2.20,2.43
T_3493,2.40,2.73,2.98,2.37,2.29,2.48,2.59,2.56
T_3494,2.50,2.85,3.00,2.46,2.42,2.59,2.30,2.41
T_3495,2.29,2.90,2.71,1.98,2.35,2.37,2.18,2.52
T_3496,2.58,2.81,2.95,2.32,2.55,2.55,2.24,2.74
T_3497,2.23,2.89,2.95,2.31,2.43,2.49,2.08,2.71
T_3498,2.13,2.83,2.88,2.40,2.56,2.41,2.45,2.41
T_3499,2.31,3.22,2.96,2.21,2.39,2.35,2.25,2.40
T_3500,2.34,2.77,2.66,2.43,2.41,2.66,2.13,2.20
T_3501,2.19,2.88,2.76,2.12,2.08,2.42,2.07,2.34
T_3502,2.63,2.83,2.79,2.33,2.23,2.50,2.21,2.36
T_3503,2.13,2.96,2.56,2.14,2.31,2.59,2.33,2.41
T_3504,2.38,2.95,2.75,2.33,2.44,2.33,2.32,2.68
T_3505,2.61,2.77,2.46,2.16,2.38,2.83,2.40,2.31
T_3506,2.50,2.63,2.59,2.18,2.59,2.54,2.30,2.67
T_3507,2.54,2.75,2.87,2.34,2.23,2.58,2.14,2.50
T_3508,2.54,2.80,3.09,2.29,2.15,2.58,2.11,2.51
T_3509,2.42,2.96,2.75,2.34,2.45,2.54,2.05,2.75
T_3510,2.48,2.73,2.77,2.27,2.50,2.55,2.54,2.43
T_3511,2.35,2.91,2.66,2.43,2.40,2.96,2.61,2.51
T_3512,1.89,2.77,2.81,2.49,2.49,2.65,2.17,2.46
T_3513,2.36,2.57,2.92,2.22,2.23,2.52,2.53,2.58
T_3514,1.96,2.80,2.89,2.17,2.19,2.48,2.32,2.55
T_3515,2.09,2.85,2.92,2.49,2.34,2.29,2.14,2.65
T_3516,2.32,2.65,2.46,2.09,2.24,2.46,2.45,2.56
T_3517,2.49,3.04,2.88,2.48,2.42,2.39,2.41,2.39
T_3518,2.12,3.03,2.70,2.40,2.07,2.73,2.02,2.60
T_3519,2.10,2.38,2.90,2.29,2.23,2.68,2.34,2.53
T_3520,2.15,2.80,2.54,2.12,2.54,2.53,2.35,2.51
T_3521,2.08,2.99,2.92,2.55,2.13,2.59,2.40,2.61
T_3522,2.36,2.75,2.85,2.18,2.38,2.53,2.34,2.46
T_3523,2.09,2.51,2.75,2.16,2.46,2.46,2.34,2.65
T_3524,2.37,2.74,3.04,2.15,2.21,2.47,2.22,2.49
T_3525,2.51,2.84,2.85,2.51,2.44,2.65,2.44,2.44
T_3526,2.38,2.68,2.86,2.47,2.12,2.56,2.25,2.37
T_3527,2.34,2.54,2.69,2.19,2.53,2.45,2.43,2.51
T_3528,2.54,3.04,2.79,2.52,2.32,2.22,2.35,2.55
T_3529,2.40,2.77,2.70,2.34,1.94,2.63,2.25,2.61
T_3530,2.42,3.00,3.09,2.40,2.28,2.64,2.35,2.20
T_3531,2.41,2.78,2.75,2.25,2.08,2.61,2.11,2.63
T_3532,1.92,2.64,2.62,2.39,2.51,2.68,2.30,2.35
T_3533,2.22,2.88,2.63,2.33,2.44,2.72,2.29,2.47
T_3534,2.57,2.82,2.92,2.06,2.22,2.62,2.54,2.49
T_3535,2.19,2.90,3.05,2.49,2.45,2.64,2.50,2.53
T_3536,2.56,2.58,2.93,2.11,2.41,2.46,2.04,2.46
T_3537,2.24,3.14,3.06,2.18,2.35,2.35,2.27,2.35
T_3538,2.34,2.72,2.83,2.13,2.31,2.61,2.08,2.30
T_3539,2.08,3.08,2.72,2.16,2.19,2.79,2.43,2.46
T_3540,2.17,2.53,2.98,2.57,2.32,2.51,2.40,2.48
T_3541,2.33,2.78,2.81,2.11,2.40,2.81,2.23,2.53
T_3542,2.36,3.01,2.72,2.28,2.31,2.56,2.17,2.64
T_3543,2.13,2.90,2.89,1.98,2.33,2.57,2.34,2.71
T_3544,2.07,2.91,2.75,2.47,2.45,2.57,2.42,2.21
T_3545,2.44,2.77,2.55,2.41,2.36,2.38,2.24,2.68
T_3546,2.43,2.71,2.82,2.25,2.40,2.48,2.32,2.56
T_3547,2.45,2.89,2.66,2.39,2.40,2.73,2.39,2.58
T_3548,2.57,2.75,2.98,2.22,2.34,2.87,2.25,2.69
T_3549,2.50,2.80,2.64,2.36,2.13,2.81,2.15,2.58
T_3550,2.45,3.00,2.78,2.13,2.67,2.73,2.28,2.64
T_3551,2.46,2.83,2.98,2.36,2.33,2.54,2.31,2.74
T_3552,2.34,2.66,2.61,2.46,2.12,2.32,2.10,2.72
T_3553,2.46,2.63,2.74,2.30,2.50,2.59,2.33,2.56
T_3554,2.43,2.62,2.85,2.27,2.17,2.52,2.38,2.49
T_3555,2.48,3.02,3.25,2.26,2.31,2.40,2.51,2.84
T_3556,2.62,2.56,2.77,2.10,2.25,2.48,2.20,2.66
T_3557,2.40,2.66,2.93,2.05,2.70,2.87,2.51,2.60
T_3558,2.43,2.67,3.00,2.12,2.51,2.81,2.15,2.55
T_3559,2.52,2.64,2.85,2.59,2.38,2.63,2.47,2.28
T_3560,2.38,2.84,2.60,2.26,2.21,2.50,2.42,2.60
T_3561,2.24,2.93,2.50,2.56,2.45,2.62,2.09,2.40
T_3562,2.32,2.78,2.75,2.13,2.32,2.67,2.45,2.12
T_3563,2.34,2.95,2.87,2.24,2.50,2.51,2.31,2.68
T_3564,2.26,2.56,2.92,2.15,2.29,2.56,2.40,2.40
T_3565,2.20,2.73,2.75,2.36,2.30,2.16,2.25,2.28
T_3566,2.50,2.72,2.86,2.45,2.20,2.63,2.06,2.40
T_3567,2.57,3.14,2.84,2.12,2.46,2.68,2.50,2.39
T_3568,2.20,2.78,2.85,2.32,2.36,2.38,2.60,2.45
T_3569,2.65,2.76,2.70,2.05,2.49,2.41,2.37,2.64
T_3570,2.22,2.56,2.75,2.58,2.02,2.32,2.20,2.30
T_3571,2.41,2.75,3.03,2.28,2.27,2.74,2.40,2.78
T_3572,2.41,2.55,2.76,2.20,2.39,2.40,2.21,2.43
T_3573,2.22,2.95,2.77,2.47,2.44,2.60,2.53,2.75
T_3574,2.52,2.67,2.58,2.31,2.55,2.62,2.29,2.42
T_3575,2.33,2.49,2.84,2.29,2.20,2.79,2.35,2.61
T_3576,2.35,2.68,2.88,2.11,2.36,2.59,2.16,2.71
T_3577,2.18,2.74,2.58,2.19,2.40,2.33,2.43,2.56
T_3578,2.01,2.63,2.64,2.47,2.49,2.94,2.17,2.31
T_3579,2.17,2.98,2.64,2.34,2.43,2.37,2.56,2.33
T_3580,2.51,2.76,2.85,2.26,2.42,2.63,2.07,2.68
T_3581,2.09,2.44,3.00,2.39,2.30,2.91,2.45,2.57
T_3582,2.25,2.85,2.65,2.50,2.40,2.72,2.13,2.54
T_3583,2.25,2.75,3.15,2.13,2.32,2.92,2.05,2.67
T_3584,2.13,2.65,2.95,2.24,2.20,2.65,2.14,2.56
T_3585,2.31,2.62,2.84,2.20,2.35,2.62,2.18,2.45
T_3586,2.35,2.88,2.99,2.26,2.69,2.77,2.48,2.68
T_3587,2.46,2.71,2.58,2.33,2.45,2.54,2.53,2.57
T_3588,2.48,2.74,2.69,2.33,2.34,2.54,1.92,2.51
T_3589,2.41,3.02,2.65,2.14,2.19,2.64,2.44,2.48
T_3590,2.65,2.78,2.62,2.29,2.18,2.66,2.37,2.26
T_3591,2.58,2.86,2.73,2.58,2.50,2.42,2.14,2.38
T_3592,2.38,2.77,2.61,2.37,2.35,2.92,2.27,2.44
T_3593,2.39,2.40,2.87,2.16,2.30,2.62,2.39,2.58
T_3594,2.33,3.13,3.07,2.31,2.71,2.44,2.10,2.59
T_3595,2.44,2.95,2.65,2.34,2.44,2.65,2.07,2.48
T_3596,2.28,2.80,3.20,1.95,2.46,2.20,2.21,2.71
T_3597,2.37,2.72,2.68,2.17,2.37,2.84,2.38,2.33
T_3598,2.50,2.80,2.76,2.30,2.35,2.43,2.22,2.71
T_3599,2.53,2.88,2.66,2.29,2.18,2.39,2.58,2.54
T_3600,2.49,2.58,2.90,2.32,2.21,2.46,2.26,2.60
T_3601,2.30,2.66,2.88,2.22,2.20,2.34,2.51,2.32
T_3602,2.37,2.93,3.08,2.06,2.08,2.49,2.57,2.55
T_3603,2.15,2.72,2.88,2.07,2.33,2.51,2.21,2.57
T_3604,2.18,3.06,2.99,1.98,2.37,2.76,2.55,2.52
T_3605,2.36,2.43,2.69,2.21,2.02,2.64,2.22,2.53
T_3606,2.58,2.93,2.94,2.05,2.57,2.47,2.45,2.49
T_3607,1.97,2.77,3.04,2.22,2.38,2.51,2.36,2.55
T_3608,2.17,2.39,3.05,2.48,2.55,2.72,2.28,2.55
T_3609,2.50,2.87,2.61,2.39,2.24,2.84,2.10,2.46
T_3610,2.43,2.88,2.70,2.30,2.11,2.69,2.16,2.53
T_3611,2.41,2.69,2.62,2.06,2.30,2.49,2.55,2.61
T_3612,2.38,3.00,2.61,2.39,2.26,2.49,2.16,2.46
T_3613,2.56,2.74,2.93,2.61,2.30,2.91,2.48,2.56
T_3614,2.29,2.93,2.68,2.36,2.31,2.49,2.29,2.38
T_3615,2.33,2.75,2.79,2.68,2.51,2.64,2.14,2.58
T_3616,2.25,2.99,2.79,2.24,2.11,2.31,2.39,2.67
T_3617,2.16,2.87,2.60,1.98,2.40,2.62,2.11,2.57
T_3618,2.66,2.80,2.76,2.16,2.50,2.41,2.36,2.33
T_3619,2.25,2.88,2.82,2.32,2.39,2.28,2.52,2.66
T_3620,2.10,2.99,2.87,2.24,2.50,2.71,2.34,2.51
T_3621,2.55,2.72,2.85,2.30,2.25,2.67,2.26,2.46
T_3622,2.00,3.08,2.83,2.17,2.32,2.43,2.14,2.78
T_3623,2.36,3.04,2.57,2.31,2.24,2.54,2.38,2.64
T_3624,2.06,2.89,2.89,2.15,2.32,2.49,2.29,2.20
T_3625,2.32,2.93,2.88,2.37,2.44,2.53,2.30,2.70
T_3626,2.36,2.77,2.82,2.30,2.06,2.63,2.31,2.43
T_3627,2.10,3.11,2.78,2.15,2.05,2.53,2.29,2.78
T_3628,2.43,2.55,2.81,1.97,2.30,2.57,2.21,2.44
T_3629,2.46,2.89,3.03,2.00,2.49,2.43,2.70,2.73
T_3630,2.41,3.19,2.90,2.15,2.56,2.72,2.42,2.46
T_3631,2.12,2.59,2.77,2.39,2.45,2.32,1.99,2.61
T_3632,2.57,2.70,2.72,2.38,2.38,2.83,2.22,2.31
T_3633,2.32,2.78,2.71,2.39,2.16,2.62,2.60,2.66
T_3634,2.57,2.62,2.95,2.30,2.32,2.42,2.28,2.27
T_3635,2.38,2.71,2.99,2.04,2.29,2.54,2.23,2.56
T_3636,2.56,2.95,2.70,2.10,2.25,2.54,2.46,2.69
T_3637,2.45,2.82,2.89,2.16,2.56,2.46,2.30,2.24
T_3638,2.31,2.96,2.95,2.57,2.34,2.69,2.26,2.25
T_3639,2.52,2.73,2.86,2.00,2.50,2.57,2.28,2.30
T_3640,2.24,2.63,2.85,2.32,2.45,2.88,2.39,2.62
T_3641,2.23,2.95,2.85,2.45,2.32,2.34,2.35,2.46
T_3642,2.17,2.90,2.93,2.28,2.37,2.25,2.51,2.46
T_3643,2.41,2.72,2.83,2.36,2.43,2.49,2.31,2.47
T_3644,2.39,2.74,2.82,2.28,2.47,2.48,2.51,2.56
T_3645,2.39,2.66,3.01,2.12,2.39,2.66,2.22,2.69
T_3646,2.04,2.53,3.06,2.27,2.37,2.35,2.24,2.48
T_3647,2.64,2.88,3.01,2.24,2.52,2.69,2.56,2.37
T_3648,2.43,2.76,2.55,2.36,2.36,2.73,2.29,2.67
T_3649,2.40,2.91,2.77,2.33,2.39,2.46,2.28,2.40
T_3650,2.34,2.73,3.15,2.09,2.49,2.65,2.24,2.69
T_3651,2.28,2.86,2.81,2.39,2.32,2.60,2.21,2.32
T_3652,2.41,2.84,2.65,2.25,2.43,2.39,2.44,2.69
T_3653,2.55,2.84,2.70,2.42,2.19,2.44,2.28,2.49
T_3654,2.14,2.90,2.68,2.25,2.50,2.45,2.33,2.50
T_3655,2.51,2.61,2.80,2.43,2.31,2.73,2.36,2.49
T_3656,2.31,2.84,2.83,2.45,2.01,2.61,2.21,2.32
T_3657,2.41,2.67,2.53,2.39,2.67,2.54,2.31,2.65
T_3658,2.14,2.72,2.72,2.12,2.48,2.50,2.29,2.30
T_3659,2.32,3.02,2.50,2.22,2.39,2.21,2.27,2.62
T_3660,2.44,3.00,2.83,2.19,2.26,2.92,2.07,2.53
T_3661,2.56,2.86,2.82,2.20,2.43,2.34,2.24,2.60
T_3662,2.39,2.60,2.86,2.45,2.28,2.60,1.98,2.62
T_3663,2.61,2.93,2.80,2.41,2.37,2.41,2.30,2.60
T_3664,2.33,2.94,2.88,2.18,2.24,2.48,2.22,2.73
T_3665,2.41,2.62,2.68,2.38,2.42,2.51,1.97,2.38
T_3666,2.17,3.06,2.59,2.24,2.46,2.57,2.12,2.37
T_3667,2.42,2.67,2.94,2.41,2.19,2.42,2.19,2.55
T_3668,2.25,2.91,2.60,2.09,2.30,2.60,2.25,2.68
T_3669,2.52,2.97,2.60,2.21,2.45,2.45,2.30,2.63
T_3670,2.10,3.17,2.75,2.45,2.06,2.62,2.22,2.30
T_3671,2.00,2.69,3.01,2.29,2.51,2.57,2.09,2.47
T_3672,2.17,2.85,2.80,2.28,2.28,2.58,2.43,2.53
T_3673,2.49,2.50,2.85,2.24,2.31,2.89,2.40,2.39
T_3674,2.29,2.80,3.00,2.45,2.25,2.53,2.25,2.41
T_3675,2.36,2.69,2.73,2.07,2.20,2.21,2.38,2.63
T_3676,2.31,2.81,2.53,2.31,2.20,2.40,2.07,2.65
T_3677,2.50,2.71,2.77,2.39,2.33,2.72,2.16,2.68
T_3678,2.12,2.62,3.03,2.27,2.07,2.35,2.33,2.51
T_3679,2.22,2.86,2.78,2.27,2.35,2.53,2.17,2.46
T_3680,2.30,2.63,2.53,2.10,2.34,2.46,2.12,2.50
T_3681,2.46,2.68,3.01,2.16,2.28,2.55,2.37,2.39
T_3682,2.27,2.65,2.97,2.28,2.26,2.81,2.09,2.30
T_3683,2.40,2.94,2.83,2.20,2.25,2.23,2.43,2.43
T_3684,2.48,2.80,2.81,2.18,2.44,2.54,2.39,2.32
T_3685,2.38,2.70,2.98,2.24,2.42,2.61,2.44,2.59
T_3686,2.29,2.52,2.70,2.17,2.47,2.62,2.30,2.36
T_3687,2.40,2.74,2.74,2.14,2.09,2.99,2.27,2.75
T_3688,2.31,2.78,3.20,2.24,2.43,2.43,2.00,2.62
T_3689,2.26,2.49,2.80,2.28,2.09,2.50,2.14,2.55
T_3690,2.28,2.64,2.66,2.20,2.48,2.44,2.37,2.46
T_3691,2.15,2.78,2.91,2.28,2.21,2.42,2.52,2.52
T_3692,2.51,2.80,2.70,2.21,2.47,2.66,2.39,2.46
T_3693,2.26,2.87,2.51,2.17,2.35,2.49,2.42,2.60
T_3694,2.04,2.71,2.73,2.43,2.40,2.64,2.21,2.43
T_3695,2.40,2.74,3.06,2.33,2.08,2.62,2.48,2.19
T_3696,2.60,2.73,2.76,2.15,2.50,2.72,2.72,2.61
T_3697,2.19,2.57,2.78,2.42,2.56,2.61,2.26,2.41
T_3698,2.45,2.85,2.68,2.58,2.58,2.37,2.32,2.64
T_3699,2.09,3.04,2.75,2.46,2.68,2.32,2.14,2.51
T_3700,2.27,2.77,2.83,2.45,2.33,2.53,2.24,2.26
T_3701,2.33,2.83,2.90,2.15,2.54,2.63,2.12,2.86
T_3702,2.32,2.88,2.90,2.29,2.20,2.62,2.28,2.34
T_3703,2.44,2.46,2.89,2.39,2.26,2.64,2.34,2.42
T_3704,2.41,2.84,2.74,2.04,2.57,2.48,2.44,2.27
T_3705,2.48,2.80,2.77,2.26,2.60,2.79,1.99,2.71
T_3706,2.57,2.89,3.00,2.17,2.52,2.50,2.19,2.25
T_3707,2.44,2.83,2.87,2.04,2.42,2.66,2.31,2.43
T_3708,2.24,2.92,2.74,1.97,2.01,2.46,2.42,2.53
T_3709,2.28,2.69,3.02,2.20,2.38,2.71,2.31,2.63
T_3710,2.19,2.88,2.80,2.13,2.47,2.58,2.55,2.50
T_3711,2.43,2.82,2.88,2.32,2.17,2.54,2.18,2.57
T_3712,2.45,2.93,2.69,2.29,2.25,2.48,2.27,2.45
T_3713,2.39,2.82,2.77,2.49,2.23,2.57,2.18,2.57
T_3714,2.39,2.69,2.69,2.28,2.27,2.68,2.21,2.61
T_3715,2.07,2.58,2.68,2.36,2.33,2.63,2.18,2.73
T_3716,2.44,2.93,3.06,2.42,2.46,2.46,2.27,2.27
T_3717,2.25,2.87,2.83,2.08,2.20,2.47,2.23,2.44
T_3718,2.45,2.52,3.09,2.63,2.34,2.36,2.15,2.45
T_3719,2.33,2.91,2.79,2.34,2.30,2.44,2.40,2.59
T_3720,2.45,2.79,2.70,2.30,2.55,2.65,2.27,2.65
T_3721,2.32,2.84,2.74,2.32,2.28,2.55,2.56,2.47
T_3722,2.41,3.05,2.91,2.47,2.40,2.58,2.29,2.37
T_3723,2.39,2.84,2.62,2.04,2.41,2.40,2.23,2.54
T_3724,2.54,3.00,2.98,2.20,2.62,2.48,2.45,2.42
T_3725,2.21,2.59,2.73,2.13,2.64,2.87,2.50,2.15
T_3726,2.22,2.69,2.91,2.26,2.31,2.50,2.41,2.53
T_3727,2.18,2.84,2.78,2.45,2.24,2.78,2.39,2.28
T_3728,2.42,2.77,2.65,2.20,2.67,2.50,2.18,2.88
T_3729,2.31,2.63,2.90,2.19,2.51,2.80,2.34,2.51
T_3730,2.31,2.69,2.63,2.39,2.40,2.47,2.34,2.74
T_3731,2.46,2.74,2.65,2.57,2.37,2.70,2.37,2.27
T_3732,2.36,2.92,2.75,2.47,2.36,2.66,2.49,2.37
T_3733,2.49,2.76,2.68,2.39,2.17,2.49,2.29,2.36
T_3734,2.30,2.63,2.77,2.12,2.45,2.28,2.17,2.52
T_3735,2.53,2.61,2.63,2.29,2.28,2.82,2.38,2.37
T_3736,2.31,2.66,2.80,2.32,2.32,2.48,2.32,2.97
T_3737,2.33,2.64,2.90,2.18,2.38,2.45,2.11,2.66
T_3738,2.64,3.02,2.93,2.49,2.25,2.56,2.35,2.42
T_3739,2.21,2.73,2.68,2.37,2.41,2.70,2.21,2.71
T_3740,2.50,2.73,2.88,1.99,2.32,2.42,2.51,2.53
T_3741,2.12,2.50,2.61,2.35,2.17,2.43,2.15,2.41
T_3742,2.33,3.03,2.84,2.47,2.31,2.52,2.62,2.39
T_3743,2.19,2.85,2.73,1.89,2.51,2.59,2.54,2.57
T_3744,2.52,2.92,2.68,2.09,2.44,2.59,2.27,2.41
T_3745,2.37,2.59,2.68,2.26,2.49,2.87,2.50,2.27
T_3746,2.25,2.87,2.84,2.41,2.30,2.65,2.42,2.56
T_3747,2.31,2.57,2.82,2.30,2.28,2.72,2.47,2.56
T_3748,2.23,2.90,2.72,2.34,2.32,2.69,2.29,2.53
T_3749,2.47,3.07,2.63,2.30,2.40,2.58,2.49,2.68
T_3750,2.30,2.79,2.77,2.17,2.25,2.49,2.31,2.33
T_3751,2.40,2.79,2.82,2.27,2.39,2.50,2.40,2.57
T_3752,2.38,2.66,2.83,2.33,2.20,2.41,2.20,2.53
T_3753,2.40,2.86,2.85,2.32,2.46,2.80,2.14,2.46
T_3754,2.62,3.01,2.75,2.29,2.39,2.45,2.22,2.55
T_3755,2.24,2.65,2.59,2.21,2.30,2.80,2.50,2.50
T_3756,2.36,3.22,2.82,2.37,2.35,2.69,2.40,2.27
T_3757,2.22,2.82,2.71,2.13,2.46,2.70,2.27,2.47
T_3758,2.36,2.85,2.80,2.55,2.35,2.56,2.05,2.73
T_3759,2.30,2.97,2.92,2.18,2.59,2.69,2.62,2.60
T_3760,2.54,2.57,2.87,2.41,2.16,2.11,2.37,2.52
T_3761,2.42,2.53,2.64,2.22,2.53,2.42,2.21,2.69
T_3762,2.22,2.76,2.65,2.24,2.27,2.47,2.24,2.37
T_3763,2.22,2.90,2.77,2.33,2.30,2.69,2.31,2.36
T_3764,2.50,3.13,3.03,2.23,2.37,2.75,2.56,2.53
T_3765,2.26,3.06,2.87,2.38,2.55,2.67,2.39,2.74
T_3766,2.25,2.80,2.57,1.95,2.24,2.49,2.40,2.38
T_3767,2.33,2.62,2.92,2.31,2.47,2.56,2.42,2.88
T_3768,2.41,3.06,2.49,1.93,2.36,2.62,2.23,2.42
T_3769,2.30,2.84,2.69,2.20,2.54,2.57,2.25,2.40
T_3770,2.35,2.80,3.03,2.40,2.25,2.48,2.48,2.47
T_3771,2.27,2.80,2.96,2.31,2.50,2.40,2.37,2.63
T_3772,2.13,2.96,2.75,2.07,2.23,2.56,2.10,2.54
T_3773,2.10,3.00,2.69,2.43,2.36,2.64,2.25,2.43
T_3774,2.21,2.88,2.84,1.99,2.37,2.54,2.43,2.77
T_3775,2.21,2.74,2.88,2.20,2.43,2.48,2.60,2.68
T_3776,2.36,2.91,2.89,2.08,2.18,2.55,2.37,2.49
T_3777,2.39,2.73,2.76,2.31,2.15,2.60,2.19,2.90
T_3778,2.30,2.54,2.63,2.33,2.75,2.69,1.95,2.48
T_3779,2.63,2.70,2.80,2.24,2.25,2.72,2.16,2.45
T_3780,2.26,2.71,2.78,2.26,2.36,2.65,2.23,2.50
T_3781,2.44,2.75,2.73,2.25,2.35,2.66,2.25,2.41
T_3782,2.22,2.95,2.69,2.07,2.60,2.36,2.05,2.37
T_3783,2.26,2.69,2.61,2.13,2.51,2.65,2.20,2.35
T_3784,2.39,2.80,2.69,2.44,2.33,2.46,2.56,2.82
T_3785,2.23,2.77,2.66,2.50,2.57,2.52,2.33,2.70
T_3786,2.12,2.82,2.60,2.64,2.49,2.59,2.50,2.49
T_3787,2.06,2.65,2.53,2.52,2.41,2.71,2.18,2.39
T_3788,2.10,2.86,2.93,2.27,2.23,2.71,2.38,2.76
T_3789,2.46,2.63,2.64,2.06,1.87,2.49,2.26,2.43
T_3790,2.33,3.04,2.92,2.18,2.49,2.36,2.33,2.70
T_3791,2.36,2.87,2.74,2.19,2.41,2.64,2.28,2.12
T_3792,2.25,3.03,2.70,2.34,2.37,2.68,2.32,2.24
T_3793,2.13,2.94,2.99,2.20,2.36,2.64,2.63,2.59
T_3794,2.26,2.54,2.69,2.24,2.41,2.58,2.30,2.66
T_3795,2.30,2.54,2.42,2.13,2.42,2.67,2.29,2.02
T_3796,2.43,2.69,2.94,2.68,2.48,2.59,2.44,2.75
T_3797,2.81,2.71,2.73,2.18,2.41,2.48,2.01,2.49
T_3798,2.38,2.93,2.86,2.23,2.44,2.46,2.23,2.66
T_3799,2.23,2.78,2.80,2.33,2.10,2.64,2.24,2.76
T_3800,2.41,2.94,3.10,1.98,2.43,2.53,2.30,2.18
T_3801,2.39,2.65,2.72,2.15,2.38,2.28,2.01,2.86
T_3802,2.18,2.84,2.78,2.24,2.40,2.28,2.26,2.47
T_3803,2.27,2.96,2.83,2.18,2.52,2.62,2.14,2.72
T_3804,2.32,2.85,2.76,2.10,2.41,2.82,2.35,2.54
T_3805,2.22,2.57,2.92,2.31,2.36,2.61,2.05,2.80
T_3806,2.32,2.91,3.07,2.46,2.34,2.33,2.39,2.75
T_3807,2.51,3.04,2.81,2.35,2.26,2.32,2.32,2.56
T_3808,2.62,2.81,3.02,2.25,2.36,2.54,2.32,2.37
T_3809,2.25,2.99,2.83,2.38,2.39,2.57,2.19,2.53
T_3810,2.32,2.95,2.76,2.13,2.08,2.36,2.23,2.70
T_3811,2.34,2.67,3.20,2.43,2.07,2.48,2.38,2.51
T_3812,2.30,2.87,2.71,2.26,2.56,2.57,2.40,2.78
T_3813,2.37,2.96,2.51,2.25,2.40,2.65,2.28,2.11
T_3814,2.11,2.44,2.64,2.15,2.29,2.71,2.29,2.71
T_3815,2.34,2.80,3.07,2.25,2.35,2.61,2.40,2.64
T_3816,2.19,2.43,2.71,2.29,2.21,2.38,2.32,2.58
T_3817,2.41,2.87,2.64,2.39,2.20,2.57,2.42,2.65
T_3818,2.26,2.76,2.95,1.95,2.42,2.49,2.36,2.31
T_3819,2.06,2.74,2.89,2.29,2.45,2.74,2.00,2.65
T_3820,2.39,2.62,2.88,2.43,2.14,2.72,2.29,2.53
T_3821,2.17,2.67,2.47,2.26,2.43,2.41,2.44,2.52
T_3822,2.45,2.89,2.85,2.19,2.31,2.45,2.43,2.51
T_3823,2.10,2.91,2.70,2.28,2.37,2.55,2.31,2.44
T_3824,2.46,2.90,2.90,2.41,2.61,2.46,2.23,2.39
